Date,MF_TuleR_S10ET-POTENTIAL,MF_TuleR_S10FLOW,MF_TuleR_S10PRECIP-INC,MF_TuleR_S10SATURATION FRACTION,MF_TuleR_S10STORAGE-SOIL,MF_TuleR_S10SWE-OBSERVED,MF_TuleR_S10TEMPERATURE-AIR,MF_TuleR_S20ET-POTENTIAL,MF_TuleR_S20FLOW,MF_TuleR_S20PRECIP-INC,MF_TuleR_S20SATURATION FRACTION,MF_TuleR_S20STORAGE-SOIL,MF_TuleR_S20SWE-OBSERVED,MF_TuleR_S20TEMPERATURE-AIR,NF_TuleR_S10ET-POTENTIAL,NF_TuleR_S10FLOW,NF_TuleR_S10PRECIP-INC,NF_TuleR_S10SATURATION FRACTION,NF_TuleR_S10STORAGE-SOIL,NF_TuleR_S10SWE-OBSERVED,NF_TuleR_S10TEMPERATURE-AIR,ReservoirInflowFLOW,ReservoirInflowFLOW-OBSERVED,SF_TuleR_S10ET-POTENTIAL,SF_TuleR_S10FLOW,SF_TuleR_S10PRECIP-INC,SF_TuleR_S10SATURATION FRACTION,SF_TuleR_S10STORAGE-SOIL,SF_TuleR_S10SWE-OBSERVED,SF_TuleR_S10TEMPERATURE-AIR,TuleR_S10ET-POTENTIAL,TuleR_S10FLOW,TuleR_S10PRECIP-INC,TuleR_S10SATURATION FRACTION,TuleR_S10STORAGE-SOIL,TuleR_S10SWE-OBSERVED,TuleR_S10TEMPERATURE-AIR,TuleR_S20ET-POTENTIAL,TuleR_S20FLOW,TuleR_S20PRECIP-INC,TuleR_S20SATURATION FRACTION,TuleR_S20STORAGE-SOIL,TuleR_S20SWE-OBSERVED,TuleR_S20TEMPERATURE-AIR
6/1/1986,0.018893,5.600000,0.000000,0.121900,0.609500,0.000000,71.600000,0.013174,120.700000,0.000000,0.289460,1.447300,0.471000,60.544000,0.018404,27.300000,0.000000,0.146880,0.734400,0.063300,70.331000,193.000000,324.800000,0.017495,28.800000,0.000000,0.149770,0.748800,0.000000,68.921000,0.024190,3.395000,0.000000,0.047060,0.235300,0.000000,79.642000,0.022740,6.890000,0.000000,0.068120,0.340600,0.000000,77.564000
6/2/1986,0.018195,5.510000,0.000000,0.116170,0.580800,0.000000,70.383000,0.012683,116.000000,0.000000,0.274380,1.371900,0.389000,59.389000,0.017790,26.900000,0.000000,0.140480,0.702400,0.053000,69.213000,187.000000,314.600000,0.016817,28.300000,0.000000,0.143540,0.717700,0.000000,67.661000,0.023285,3.342000,0.000000,0.044160,0.220800,0.000000,78.376000,0.021960,6.790000,0.000000,0.064240,0.321200,0.000000,76.407000
6/3/1986,0.017377,5.430000,0.000000,0.110920,0.554600,0.000000,68.970000,0.012424,110.800000,0.000000,0.261290,1.306400,0.326000,58.779000,0.016865,26.500000,0.000000,0.134650,0.673200,0.044300,67.674000,181.000000,314.000000,0.016088,27.900000,0.000000,0.137800,0.689000,0.000000,66.373000,0.021448,3.291000,0.000000,0.041580,0.207900,0.000000,75.712000,0.020394,6.680000,0.000000,0.060770,0.303800,0.000000,74.052000
6/4/1986,0.016399,5.340000,0.000000,0.106140,0.530700,0.000000,67.169000,0.011847,102.500000,0.000000,0.252730,1.263600,0.276000,57.354000,0.015847,26.000000,0.000000,0.129390,0.646900,0.037600,65.790000,171.000000,348.700000,0.015229,27.400000,0.000000,0.132520,0.662600,0.000000,64.702000,0.020143,3.240000,0.000000,0.039330,0.196700,0.000000,73.689000,0.019098,6.580000,0.000000,0.057690,0.288400,0.000000,71.961000
6/5/1986,0.015143,5.260000,0.000000,0.101870,0.509400,0.000000,64.676000,0.010666,94.600000,0.000000,0.245360,1.226800,0.284000,54.244000,0.014657,25.600000,0.000000,0.124700,0.623500,0.038700,63.302000,162.000000,278.800000,0.013997,27.000000,0.000000,0.127800,0.639000,0.000000,62.042000,0.019452,3.189000,0.000000,0.037300,0.186500,0.000000,72.555000,0.018125,6.480000,0.000000,0.054940,0.274700,0.000000,70.271000
6/6/1986,0.014057,5.180000,0.000000,0.098090,0.490400,0.000000,62.400000,0.009913,87.300000,0.000000,0.238780,1.193900,0.302000,52.112000,0.013654,25.100000,0.000000,0.120540,0.602700,0.041100,61.137000,154.000000,250.600000,0.013013,26.600000,0.000000,0.123610,0.618000,0.000000,59.837000,0.018123,3.140000,0.000000,0.035480,0.177400,0.000000,70.317000,0.016881,6.380000,0.000000,0.052480,0.262400,0.000000,68.041000
6/7/1986,0.013167,5.100000,0.000000,0.094690,0.473400,0.000000,60.431000,0.009385,80.600000,0.000000,0.232760,1.163800,0.253000,50.527000,0.012781,24.700000,0.000000,0.116780,0.583900,0.034400,59.182000,146.000000,241.500000,0.012310,26.200000,0.000000,0.119810,0.599000,0.000000,58.189000,0.017111,3.091000,0.000000,0.033850,0.169200,0.000000,68.508000,0.015794,6.280000,0.000000,0.050280,0.251400,0.000000,65.978000
6/8/1986,0.013645,5.020000,0.000000,0.091450,0.457300,0.000000,61.482000,0.009635,74.500000,0.000000,0.226940,1.134700,0.199000,51.242000,0.013105,24.200000,0.000010,0.113200,0.566000,0.027000,59.929000,139.000000,259.800000,0.012787,25.800000,0.000000,0.116160,0.580800,0.000000,59.276000,0.018117,3.044000,0.000000,0.032290,0.161500,0.000000,70.240000,0.016397,6.180000,0.000000,0.048210,0.241100,0.000000,67.101000
6/9/1986,0.016262,4.940000,0.000010,0.087980,0.439900,0.000000,66.784000,0.011529,68.900000,0.001320,0.220920,1.104600,0.109000,56.401000,0.015549,23.800000,0.002930,0.109660,0.548300,0.014800,65.086000,132.000000,248.800000,0.015250,25.400000,0.000000,0.112220,0.561100,0.000000,64.553000,0.021233,2.996000,0.000000,0.030650,0.153200,0.000000,75.206000,0.019297,6.080000,0.000000,0.046020,0.230100,0.000000,72.140000
6/10/1986,0.019395,4.870000,0.000020,0.084020,0.420100,0.000000,72.160000,0.013315,63.700000,0.002170,0.215430,1.077100,0.026000,60.599000,0.018778,23.400000,0.005280,0.107000,0.535000,0.003500,70.696000,126.000000,215.200000,0.017979,25.000000,0.000000,0.107750,0.538800,0.000000,69.456000,0.025971,2.950000,0.000000,0.028780,0.143900,0.000000,81.685000,0.023750,5.990000,0.000000,0.043510,0.217500,0.000000,78.686000
6/11/1986,0.020922,4.790000,0.000010,0.079770,0.398900,0.000000,74.474000,0.013933,59.100000,0.000850,0.209790,1.049000,0.000000,61.915000,0.020424,23.000000,0.002360,0.104440,0.522200,0.000000,73.127000,120.000000,210.200000,0.019051,24.600000,0.000000,0.103020,0.515100,0.000000,71.134000,0.027734,2.904000,0.000000,0.026790,0.133900,0.000000,83.831000,0.025913,5.900000,0.000000,0.040780,0.203900,0.000000,81.478000
6/12/1986,0.019613,4.720000,0.000000,0.075710,0.378600,0.000000,72.487000,0.013480,54.800000,0.000000,0.202950,1.014800,0.000000,60.946000,0.018990,22.600000,0.000000,0.100730,0.503600,0.000000,71.021000,115.000000,204.400000,0.017906,24.200000,0.000000,0.098510,0.492500,0.000000,69.341000,0.024539,2.859000,0.000000,0.024970,0.124800,0.000000,79.813000,0.023310,5.810000,0.000000,0.038240,0.191200,0.000000,78.079000
6/13/1986,0.018404,4.640000,0.000000,0.072080,0.360400,0.000000,70.495000,0.012813,51.000000,0.000000,0.195840,0.979200,0.000000,59.430000,0.017772,22.300000,0.000000,0.096530,0.482600,0.000000,68.998000,110.000000,184.300000,0.017038,23.800000,0.000000,0.094390,0.472000,0.000000,67.825000,0.023534,2.815000,0.000000,0.023410,0.117100,0.000000,78.441000,0.021988,5.720000,0.000000,0.036040,0.180200,0.000000,76.189000
6/14/1986,0.017951,4.570000,0.000000,0.068770,0.343900,0.000000,69.692000,0.012673,47.500000,0.000000,0.189110,0.945500,0.000000,59.104000,0.017527,21.900000,0.000000,0.092610,0.463100,0.000000,68.526000,106.000000,182.100000,0.016722,23.500000,0.000000,0.090580,0.452900,0.000000,67.230000,0.023303,2.771000,0.000000,0.021990,0.110000,0.000000,78.109000,0.021686,5.630000,0.000000,0.034040,0.170200,0.000000,75.717000
6/15/1986,0.016549,4.500000,0.000000,0.065770,0.328900,0.000000,67.204000,0.012091,44.300000,0.000000,0.182720,0.913600,0.000000,57.748000,0.016199,21.500000,0.000000,0.089000,0.445000,0.000000,66.201000,102.000000,176.400000,0.015500,23.100000,0.000000,0.087080,0.435400,0.000000,64.985000,0.021161,2.728000,0.000000,0.020720,0.103600,0.000000,75.015000,0.019728,5.540000,0.000000,0.032250,0.161300,0.000000,72.723000
6/16/1986,0.015960,4.430000,0.000000,0.063070,0.315300,0.000000,66.076000,0.011512,41.500000,0.000000,0.176820,0.884100,0.000000,56.295000,0.015558,21.200000,0.000000,0.085730,0.428600,0.000000,64.933000,98.000000,170.400000,0.014920,22.800000,0.000000,0.083890,0.419500,0.000000,63.798000,0.020787,2.686000,0.000000,0.019590,0.098000,0.000000,74.437000,0.019249,5.450000,0.000000,0.030650,0.153300,0.000000,71.930000
6/17/1986,0.016587,4.360000,0.000000,0.060480,0.302400,0.000000,67.232000,0.011787,39.000000,0.000000,0.171230,0.856100,0.000000,56.959000,0.016199,20.800000,0.000000,0.082590,0.413000,0.000000,66.107000,95.000000,170.900000,0.015431,22.400000,0.000000,0.080840,0.404200,0.000000,64.769000,0.021624,2.645000,0.000000,0.018510,0.092600,0.000000,75.684000,0.020088,5.370000,0.000000,0.029130,0.145600,0.000000,73.259000
6/18/1986,0.015180,4.290000,0.000000,0.058050,0.290300,0.000000,64.508000,0.010733,36.700000,0.000000,0.166020,0.830100,0.000000,54.222000,0.014874,20.500000,0.000000,0.079660,0.398300,0.000000,63.472000,91.000000,147.600000,0.014103,22.100000,0.000000,0.077990,0.390000,0.000000,62.019000,0.020125,2.604000,0.000000,0.017510,0.087500,0.000000,73.400000,0.018591,5.290000,0.000000,0.027700,0.138500,0.000000,70.809000
6/19/1986,0.014152,4.230000,0.000000,0.055900,0.279500,0.000000,62.408000,0.010097,34.800000,0.000000,0.161360,0.806800,0.000000,52.460000,0.013783,20.200000,0.000000,0.077040,0.385200,0.000000,61.236000,89.000000,150.700000,0.013244,21.700000,0.000000,0.075440,0.377200,0.000000,60.176000,0.018553,2.563000,0.000000,0.016630,0.083100,0.000000,70.845000,0.017112,5.200000,0.000000,0.026440,0.132200,0.000000,68.255000
6/20/1986,0.015511,4.160000,0.000000,0.053810,0.269000,0.000000,65.195000,0.011049,33.000000,0.000000,0.156790,0.784000,0.000000,55.053000,0.015019,19.800000,0.000000,0.074490,0.372500,0.000000,63.846000,86.000000,164.100000,0.014493,21.400000,0.000000,0.072940,0.364700,0.000000,62.897000,0.019557,2.524000,0.000000,0.015800,0.079000,0.000000,72.495000,0.018336,5.120000,0.000000,0.025250,0.126300,0.000000,70.421000
6/21/1986,0.017445,4.100000,0.000000,0.051570,0.257900,0.000000,68.804000,0.012327,31.400000,0.000000,0.151880,0.759400,0.000000,58.252000,0.016809,19.500000,0.000000,0.071770,0.358900,0.000000,67.293000,84.000000,148.100000,0.016156,21.000000,0.000000,0.070270,0.351400,0.000000,66.197000,0.021785,2.484000,0.000000,0.014950,0.074800,0.000000,75.908000,0.020494,5.040000,0.000000,0.024010,0.120000,0.000000,73.914000
6/22/1986,0.019347,4.030000,0.000000,0.049180,0.245900,0.000000,72.036000,0.013681,30.100000,0.000000,0.146610,0.733100,0.000000,61.341000,0.018555,19.200000,0.000000,0.068860,0.344300,0.000000,70.388000,81.000000,132.000000,0.017965,20.700000,0.000000,0.067420,0.337100,0.000000,69.471000,0.024335,2.446000,0.000000,0.014060,0.070300,0.000000,79.460000,0.022700,4.970000,0.000000,0.022690,0.113400,0.000000,77.169000
6/23/1986,0.020882,3.970000,0.000000,0.046690,0.233400,0.000000,74.429000,0.014542,28.900000,0.000000,0.141180,0.705900,0.000000,63.155000,0.020011,18.900000,0.000000,0.065820,0.329100,0.000000,72.704000,79.000000,136.600000,0.019345,20.400000,0.000000,0.064430,0.322100,0.000000,71.740000,0.026636,2.408000,0.000000,0.013140,0.065700,0.000000,82.406000,0.024774,4.890000,0.000000,0.021320,0.106600,0.000000,79.983000
6/24/1986,0.022220,3.910000,0.000000,0.044170,0.220800,0.000000,76.381000,0.015258,27.900000,0.000000,0.135770,0.678800,0.000000,64.605000,0.021420,18.600000,0.000000,0.062730,0.313700,0.000000,74.769000,78.000000,126.700000,0.020430,20.100000,0.000000,0.061410,0.307000,0.000000,73.402000,0.028711,2.371000,0.000000,0.012200,0.061000,0.000000,84.885000,0.026751,4.810000,0.000000,0.019940,0.099700,0.000000,82.476000
6/25/1986,0.022277,3.850000,0.000000,0.041710,0.208600,0.000000,76.456000,0.015385,26.900000,0.000000,0.130490,0.652500,0.000000,64.869000,0.021626,18.300000,0.000000,0.059710,0.298500,0.000000,75.051000,76.000000,116.600000,0.020541,19.800000,0.000000,0.058460,0.292300,0.000000,73.572000,0.029008,2.334000,0.000000,0.011290,0.056500,0.000000,85.234000,0.026993,4.740000,0.000000,0.018590,0.093000,0.000000,82.766000
6/26/1986,0.021991,3.790000,0.000000,0.039410,0.197000,0.000000,76.036000,0.015256,26.100000,0.000000,0.125480,0.627400,0.000000,64.640000,0.021499,18.000000,0.000000,0.056840,0.284200,0.000000,74.828000,74.000000,111.300000,0.020245,19.500000,0.000000,0.055670,0.278300,0.000000,73.117000,0.028785,2.298000,0.000000,0.010450,0.052300,0.000000,84.987000,0.026860,4.670000,0.000000,0.017340,0.086700,0.000000,82.599000
6/27/1986,0.021286,3.730000,0.000000,0.037280,0.186400,0.000000,75.005000,0.014844,25.400000,0.000000,0.120740,0.603700,0.000000,63.831000,0.020937,17.700000,0.000000,0.054170,0.270900,0.000000,73.983000,73.000000,97.900000,0.019542,19.200000,0.000000,0.053070,0.265400,0.000000,72.022000,0.027659,2.262000,0.000000,0.009690,0.048500,0.000000,83.680000,0.025984,4.590000,0.000000,0.016190,0.080900,0.000000,81.522000
6/28/1986,0.018679,3.670000,0.000000,0.035430,0.177100,0.000000,70.912000,0.013018,24.800000,0.000000,0.116520,0.582600,0.000000,59.897000,0.018318,17.500000,0.000000,0.051810,0.259100,0.000000,69.831000,72.000000,108.200000,0.017246,18.900000,0.000000,0.050780,0.253900,0.000000,68.152000,0.024504,2.227000,0.000000,0.009040,0.045200,0.000000,79.732000,0.022834,4.520000,0.000000,0.015200,0.076000,0.000000,77.350000
6/29/1986,0.017498,3.620000,0.000000,0.033830,0.169100,0.000000,68.889000,0.012238,24.200000,0.000000,0.112830,0.564200,0.000000,58.085000,0.017217,17.200000,0.000000,0.049780,0.248900,0.000000,67.910000,70.000000,82.800000,0.016193,18.600000,0.000000,0.048800,0.244000,0.000000,66.216000,0.022996,2.193000,0.000000,0.008480,0.042400,0.000000,77.697000,0.021452,4.450000,0.000000,0.014350,0.071800,0.000000,75.366000
6/30/1986,0.018218,3.560000,0.000000,0.032320,0.161600,0.000000,70.199000,0.013076,23.700000,0.000000,0.109260,0.546300,0.000000,60.069000,0.017498,16.900000,0.000000,0.047850,0.239200,0.000000,68.608000,69.000000,99.800000,0.017033,18.300000,0.000000,0.046900,0.234500,0.000000,67.860000,0.023348,2.159000,0.000000,0.007970,0.039900,0.000000,78.203000,0.021670,4.380000,0.000000,0.013570,0.067900,0.000000,75.737000
7/1/1986,0.019285,3.510000,0.000000,0.030800,0.154000,0.000000,72.030000,0.014109,23.300000,0.000000,0.105550,0.527800,0.000000,62.347000,0.018229,16.700000,0.000000,0.045910,0.229500,0.000000,69.998000,68.000000,88.800000,0.018509,18.000000,0.000000,0.044940,0.224700,0.000000,70.467000,0.024973,2.125000,0.000000,0.007470,0.037400,0.000000,80.390000,0.022662,4.320000,0.000000,0.012810,0.064100,0.000000,77.198000
7/2/1986,0.020948,3.450000,0.000000,0.029240,0.146200,0.000000,74.661000,0.015371,22.800000,0.000000,0.101680,0.508400,0.000000,64.951000,0.019915,16.400000,0.000000,0.043900,0.219500,0.000000,72.779000,67.000000,77.700000,0.020162,17.700000,0.000000,0.042900,0.214500,0.000000,73.173000,0.026923,2.092000,0.000000,0.006970,0.034900,0.000000,82.868000,0.024550,4.250000,0.000000,0.012050,0.060300,0.000000,79.800000
7/3/1986,0.021231,3.400000,0.000000,0.027690,0.138500,0.000000,75.099000,0.015549,22.400000,0.000000,0.097770,0.488800,0.000000,65.325000,0.020024,16.100000,0.000000,0.041900,0.209500,0.000000,72.988000,66.000000,78.900000,0.020107,17.500000,0.000000,0.040870,0.204300,0.000000,73.133000,0.026886,2.060000,0.000000,0.006490,0.032400,0.000000,82.846000,0.024732,4.180000,0.000000,0.011300,0.056500,0.000000,80.064000
7/4/1986,0.018994,3.340000,0.000000,0.026290,0.131500,0.000000,71.609000,0.013922,22.100000,0.000000,0.094170,0.470900,0.000000,62.023000,0.017780,15.900000,0.000000,0.040080,0.200400,0.000000,69.318000,65.000000,69.600000,0.017799,17.200000,0.000000,0.039040,0.195200,0.000000,69.352000,0.024323,2.028000,0.000000,0.006060,0.030300,0.000000,79.600000,0.022217,4.120000,0.000000,0.010630,0.053200,0.000000,76.624000
7/5/1986,0.016764,3.290000,0.000000,0.025110,0.125600,0.000000,67.741000,0.012104,21.700000,0.000000,0.091100,0.455500,0.000000,57.885000,0.015747,15.600000,0.000000,0.038530,0.192700,0.000000,65.563000,64.000000,69.000000,0.015588,16.900000,0.000000,0.037510,0.187500,0.000000,65.257000,0.022087,1.997000,0.000000,0.005700,0.028500,0.000000,76.519000,0.019998,4.050000,0.000000,0.010060,0.050300,0.000000,73.286000
7/6/1986,0.016049,3.240000,0.000000,0.024080,0.120400,0.000000,66.402000,0.011318,21.300000,0.000000,0.088440,0.442200,0.000000,55.901000,0.015133,15.400000,0.000000,0.037190,0.185900,0.000000,64.296000,63.000000,66.200000,0.014942,16.700000,0.000000,0.036170,0.180800,0.000000,63.927000,0.021479,1.966000,0.000000,0.005370,0.026900,0.000000,75.655000,0.019403,3.990000,0.000000,0.009560,0.047800,0.000000,72.352000
7/7/1986,0.016302,3.190000,0.000000,0.023110,0.115500,0.000000,66.919000,0.011537,21.000000,0.000000,0.085930,0.429700,0.000000,56.492000,0.015336,15.200000,0.000000,0.035910,0.179600,0.000000,64.753000,62.000000,82.900000,0.015270,16.400000,0.000000,0.034900,0.174500,0.000000,64.629000,0.021481,1.935000,0.000000,0.005080,0.025400,0.000000,75.689000,0.019522,3.930000,0.000000,0.009100,0.045500,0.000000,72.584000
7/8/1986,0.016914,3.140000,0.000000,0.022150,0.110700,0.000000,68.101000,0.012177,20.700000,0.000000,0.083400,0.417000,0.000000,58.116000,0.016023,14.900000,0.000000,0.034640,0.173200,0.000000,66.141000,61.000000,66.200000,0.016093,16.100000,0.000000,0.033630,0.168100,0.000000,66.268000,0.022537,1.905000,0.000000,0.004790,0.023900,0.000000,77.248000,0.020247,3.870000,0.000000,0.008640,0.043200,0.000000,73.763000
7/9/1986,0.017792,3.090000,0.000000,0.021180,0.105900,0.000000,69.711000,0.012816,20.400000,0.000000,0.080810,0.404100,0.000000,59.664000,0.016697,14.700000,0.000000,0.033360,0.166800,0.000000,67.475000,60.000000,77.200000,0.016854,15.900000,0.000000,0.032340,0.161700,0.000000,67.742000,0.023537,1.876000,0.000000,0.004500,0.022500,0.000000,78.673000,0.021092,3.810000,0.000000,0.008190,0.041000,0.000000,75.097000
7/10/1986,0.018756,3.050000,0.000000,0.020210,0.101100,0.000000,71.399000,0.013674,20.000000,0.000000,0.078150,0.390800,0.000000,61.652000,0.017535,14.500000,0.000000,0.032060,0.160300,0.000000,69.067000,59.000000,75.200000,0.017629,15.600000,0.000000,0.031040,0.155200,0.000000,69.238000,0.023775,1.847000,0.000000,0.004230,0.021100,0.000000,79.040000,0.021799,3.750000,0.000000,0.007750,0.038700,0.000000,76.200000
7/11/1986,0.020000,3.000000,0.000000,0.019230,0.096200,0.000000,73.443000,0.014740,19.700000,0.000000,0.075390,0.376900,0.000000,63.952000,0.018879,14.200000,0.000010,0.030730,0.153700,0.000000,71.388000,58.000000,74.100000,0.018917,15.400000,0.000000,0.029710,0.148500,0.000000,71.469000,0.025465,1.818000,0.000000,0.003960,0.019800,0.000000,81.307000,0.023395,3.690000,0.000000,0.007310,0.036500,0.000000,78.495000
7/12/1986,0.020658,2.950000,0.000000,0.018260,0.091300,0.000000,74.468000,0.014951,19.400000,0.000000,0.072600,0.363000,0.000000,64.401000,0.019583,14.000000,0.000010,0.029400,0.147000,0.000000,72.495000,57.000000,75.900000,0.019494,15.200000,0.000000,0.028380,0.141900,0.000000,72.365000,0.027623,1.790000,0.000000,0.003690,0.018400,0.000000,84.009000,0.024929,3.630000,0.000000,0.006870,0.034300,0.000000,80.552000
7/13/1986,0.021005,2.910000,0.000000,0.017310,0.086600,0.000000,75.040000,0.015172,19.100000,0.000000,0.069890,0.349500,0.000000,64.859000,0.019875,13.800000,0.000000,0.028100,0.140500,0.000000,72.993000,56.000000,68.500000,0.019848,14.900000,0.000000,0.027090,0.135400,0.000000,72.974000,0.027471,1.762000,0.000000,0.003430,0.017100,0.000000,83.870000,0.024993,3.580000,0.000000,0.006440,0.032200,0.000000,80.695000
7/14/1986,0.021723,2.860000,0.000000,0.016390,0.082000,0.000000,76.165000,0.015802,18.800000,0.000000,0.067220,0.336100,0.000000,66.121000,0.020773,13.600000,0.000000,0.026830,0.134100,0.000000,74.429000,55.000000,73.600000,0.020538,14.700000,0.000000,0.025820,0.129100,0.000000,74.133000,0.027040,1.735000,0.000000,0.003190,0.015900,0.000000,83.397000,0.025190,3.520000,0.000000,0.006030,0.030200,0.000000,81.026000
7/15/1986,0.020077,2.820000,0.000000,0.015540,0.077700,0.000000,73.681000,0.014256,18.500000,0.000000,0.064730,0.323600,0.000000,63.026000,0.019060,13.400000,0.000000,0.025640,0.128200,0.000000,71.712000,54.000000,68.400000,0.018798,14.500000,0.000000,0.024650,0.123200,0.000000,71.325000,0.025902,1.708000,0.000000,0.002970,0.014800,0.000000,82.025000,0.023822,3.470000,0.000000,0.005660,0.028300,0.000000,79.232000
7/16/1986,0.016551,2.770000,0.000000,0.014830,0.074100,0.000000,67.688000,0.011768,18.200000,0.000000,0.062640,0.313200,0.000000,57.384000,0.015468,13.200000,0.000000,0.024650,0.123300,0.000000,65.330000,54.000000,53.900000,0.015505,14.200000,0.000000,0.023670,0.118400,0.000000,65.391000,0.022292,1.682000,0.000000,0.002780,0.013900,0.000000,77.202000,0.020040,3.410000,0.000000,0.005350,0.026700,0.000000,73.718000
7/17/1986,0.015117,2.730000,0.000000,0.014240,0.071200,0.000000,64.963000,0.010968,18.000000,0.000000,0.060880,0.304400,0.000000,55.406000,0.014615,13.000000,0.000000,0.023830,0.119200,0.000000,63.619000,53.000000,55.800000,0.014082,14.000000,0.000000,0.022860,0.114300,0.000000,62.604000,0.019858,1.656000,0.000000,0.002630,0.013200,0.000000,73.574000,0.018274,3.360000,0.000000,0.005090,0.025500,0.000000,70.874000
7/18/1986,0.015644,2.690000,0.000000,0.013700,0.068500,0.000000,66.088000,0.011579,17.700000,0.000000,0.059170,0.295800,0.000000,57.044000,0.015188,12.800000,0.000000,0.023040,0.115200,0.000000,64.894000,52.000000,63.500000,0.014616,13.800000,0.000000,0.022100,0.110500,0.000000,63.844000,0.019551,1.630000,0.000000,0.002500,0.012500,0.000000,73.134000,0.018356,3.310000,0.000000,0.004860,0.024300,0.000000,71.095000
7/19/1986,0.016647,2.650000,0.000000,0.013140,0.065700,0.000000,68.094000,0.012725,17.400000,0.000000,0.057380,0.286900,0.000000,59.886000,0.015873,12.600000,0.000000,0.022230,0.111200,0.000000,66.424000,51.000000,64.900000,0.015956,13.600000,0.000000,0.021300,0.106500,0.000000,66.612000,0.020394,1.605000,0.000000,0.002370,0.011800,0.000000,74.512000,0.018912,3.260000,0.000000,0.004630,0.023100,0.000000,72.100000
7/20/1986,0.018720,2.610000,0.000000,0.012560,0.062800,0.000000,71.800000,0.014323,17.100000,0.000000,0.055450,0.277300,0.000000,63.460000,0.017609,12.400000,0.000010,0.021380,0.106900,0.000000,69.706000,50.000000,65.900000,0.018028,13.400000,0.000000,0.020450,0.102200,0.000000,70.441000,0.022269,1.580000,0.000000,0.002240,0.011200,0.000000,77.367000,0.020787,3.210000,0.000000,0.004400,0.022000,0.000000,75.149000
7/21/1986,0.019854,2.570000,0.001440,0.011970,0.059800,0.000000,73.659000,0.014473,16.900000,0.006850,0.053710,0.268500,0.000000,63.774000,0.018489,12.200000,0.000900,0.020530,0.102600,0.000000,71.184000,50.000000,59.400000,0.018756,13.200000,0.001870,0.019610,0.098000,0.000000,71.622000,0.024424,1.555000,0.000020,0.002100,0.010500,0.000000,80.401000,0.022615,3.160000,0.000150,0.004150,0.020800,0.000000,77.876000
